Feature_name,mean_mae,sd,rank,mean_within_mae,within_sd,within_rank
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.3895801589315244,0.13689635881819545,394,0.3825613822049499,0.13758124588293066,515
wavelet-HHH_glrlm_GrayLevelVariance,0.3895801589315236,0.13689635881819273,393,0.38256138220494906,0.13758124588292792,516
wavelet-LHH_glcm_JointEnergy,0.3341550798245135,0.11902806771917297,353,0.2986163592557134,0.13925129549332302,382
wavelet-HLL_glcm_ClusterTendency,0.3087399463105251,0.4957364078509742,85,0.15184038606986677,0.14290406131453037,82
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.3805236106963675,0.13666029849013075,373,0.3711295415136182,0.12782648559382576,489
wavelet-LLL_glcm_InverseVariance,0.26158278587585176,0.08832953985988501,225,0.1871426431795964,0.055973490528210205,193
wavelet-HHH_glszm_ZoneVariance,0.343805880621857,0.10728379362171893,346,0.35110515686134164,0.10858096057667548,504
wavelet-HLL_firstorder_90Percentile,0.273408459470093,0.3943035968101867,116,0.16271963045449894,0.06446447002920228,151
wavelet-LHL_ngtdm_Strength,0.29135214241314783,0.12705590473739845,263,0.2605112418660017,0.11097390725346626,352
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5012902458794226,0.8739813621395645,403,0.39550464530754786,0.2699747293598376,507
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.3083064479695671,0.10550760998378587,266,0.27117452218883475,0.10276700453130826,345
wavelet-LHH_glcm_JointEntropy,0.3512801474594082,0.13169247922033095,394,0.3230853166849361,0.14995455321714818,428
wavelet-LLL_glszm_LargeAreaEmphasis,0.24871425985476747,0.06178243714251596,216,0.2121618999431843,0.08135194134601492,262
wavelet-HHL_glcm_ClusterShade,0.558079628192117,0.4828111259667354,454,0.5714001278066388,0.4736229964982733,594
wavelet-LHH_glcm_SumSquares,0.3164166248878529,0.06739135661866845,318,0.2717844142800367,0.08273226550813553,377
wavelet-LHL_glszm_LargeAreaEmphasis,0.28079659806525326,0.08490108295762673,274,0.19688089722484245,0.0950689177197878,229
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.4159697558477966,0.08880756472116011,514,0.41320259072501286,0.09350178371376788,610
wavelet-HLH_ngtdm_Busyness,0.37597207205018696,0.16098903275638898,319,0.2717247816261684,0.09929286262175685,311
original_firstorder_10Percentile,0.9860237652648604,3.7830643028418054,251,0.17147733684036773,0.1849139757892156,99
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.2619367620474567,0.12139482851669456,212,0.24729822118511144,0.12166356203563784,319
wavelet-LLL_glrlm_ShortRunEmphasis,0.2883079378127445,0.05994054655668531,253,0.24790814245572212,0.07458922768869694,338
wavelet-LLL_ngtdm_Coarseness,0.2997694366507208,0.26157449257717896,243,0.23883309049829482,0.0803706019022005,297
wavelet-LLL_glcm_ClusterShade,0.19746342483292906,0.2443667895102801,73,0.151293486084312,0.10901604666956159,99
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.29445457618601295,0.061570784019520895,262,0.2537084279133263,0.07327630150278963,353
wavelet-HLL_glcm_DifferenceVariance,0.49764175327106147,0.7372954123738806,219,0.28670116016599834,0.24955151782294507,224
wavelet-HLL_glszm_LargeAreaEmphasis,0.2583544595957539,0.08078035811786519,235,0.18683078915902449,0.09208780934654331,193
original_glcm_Imc1,0.35738347532039866,0.27250331584890086,305,0.17950506439435812,0.07233149601315189,183
original_glcm_Imc2,0.3091063459015418,0.2522395629643164,237,0.1282266813342813,0.04967528139102368,94
wavelet-LLL_gldm_LargeDependenceEmphasis,0.2802385195327325,0.060779792699190746,242,0.23986123141872673,0.07909559863815303,317
wavelet-LLL_glrlm_RunPercentage,0.2869986109090352,0.05884435844737583,251,0.24367352241648504,0.0725142935170821,337
wavelet-HLH_firstorder_90Percentile,0.3258018302008544,0.2602872462806253,260,0.24447567986762125,0.06216962319723827,321
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.3932068961714856,0.25376419274956746,395,0.34514647544837235,0.1791115958310358,511
wavelet-HHL_glszm_LargeAreaEmphasis,0.23713595076104677,0.08672289932733865,242,0.15935965121417278,0.08626505514014098,184
wavelet-LLL_glszm_ZoneVariance,0.24926366114433526,0.07692813756445666,226,0.2160945568635542,0.09386644228757611,269
wavelet-LLL_glrlm_LongRunEmphasis,0.2768122559686973,0.054245109495314955,244,0.23472817406093713,0.07358361349533823,324
wavelet-HHH_firstorder_Entropy,0.43457836691049573,0.1422386233547872,525,0.4408656462672524,0.15647313905777588,612
wavelet-LLL_glszm_ZonePercentage,0.2963560515069965,0.06463636521645964,271,0.24978344368956243,0.06569637176463573,356
wavelet-HHH_firstorder_Uniformity,0.43466978805104156,0.14184390525949403,527,0.4409423469271208,0.15605291580280392,614
wavelet-HHH_gldm_GrayLevelVariance,0.4346697880510409,0.1418439052594937,527,0.4409423469271198,0.15605291580280345,615
wavelet-HLH_glcm_JointEntropy,0.31528572837733243,0.07249060126013299,303,0.2560113200203592,0.07816822544349693,339
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.4096791948061225,0.09770282481222888,480,0.40486789970197873,0.09475060830472085,592
wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.2710582374513677,0.06530023448870491,249,0.23848560683003217,0.07371575095726882,312
wavelet-LHH_glrlm_GrayLevelVariance,0.2710582374513679,0.06530023448870502,250,0.23848560683003234,0.07371575095726893,311
wavelet-HLH_glcm_JointEnergy,0.30518441904359805,0.06674626875069214,306,0.23710331836109316,0.07174970928539579,306
wavelet-HLH_glszm_SizeZoneNonUniformity,0.41131871371976286,0.07348364523909884,510,0.4087758553964952,0.08018015380594905,612
wavelet-HLH_firstorder_Uniformity,0.3311934146058912,0.08774737033178392,323,0.258121865574496,0.0766795391169378,334
wavelet-HLH_gldm_GrayLevelVariance,0.33119341460589113,0.087747370331784,322,0.258121865574496,0.07667953911693787,333
wavelet-HLH_firstorder_Entropy,0.32716092496074717,0.08531404573337843,321,0.25527604934680315,0.07727194687695518,323
wavelet-HHL_ngtdm_Strength,0.580463438991369,0.5388607357333539,464,0.35915102368470714,0.18253579836281178,450
wavelet-LLL_glszm_SmallAreaEmphasis,0.3212987567650095,0.0767028495168601,330,0.28263799158540726,0.059139006923155386,398
wavelet-LLL_gldm_SmallDependenceEmphasis,0.31105297657815273,0.06722044242941834,317,0.2663368393296192,0.06474069117741099,383
wavelet-HHH_glrlm_ShortRunEmphasis,0.2426516112759914,0.06591820508175128,207,0.23977847894030135,0.05785756151921797,310
wavelet-HLH_glcm_SumSquares,0.3227769937641796,0.08257334066476937,320,0.2457705214560204,0.07971835739299415,319
wavelet-HLL_glrlm_RunLengthNonUniformity,0.3277511844213634,0.31902493223767336,230,0.1963814923826855,0.07849532016037288,210
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.22855018016321385,0.05292419083450869,188,0.21265517169592346,0.04675951089001512,253
wavelet-HLH_firstorder_Kurtosis,0.3945874291228219,0.1244779417669658,438,0.36117616783208023,0.11377398254555658,537
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.3910377129503251,0.13670492195691836,432,0.3048770011046395,0.08247110551910079,418
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.39103771295032513,0.13670492195691836,433,0.30487700110463956,0.0824711055191008,418
wavelet-HLH_glszm_ZoneVariance,0.33585817337347473,0.09959183028320248,324,0.29076091481304567,0.08752495884172708,388
original_ngtdm_Busyness,0.40554129825455754,0.13780870096375936,478,0.3241545232295973,0.12447670514696114,467
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.3064677592923582,0.07931652441558631,285,0.27817683424497397,0.07208421577378087,410
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.23449735205973243,0.060665098828330814,177,0.21798439057455687,0.04593701971189691,289
wavelet-HLH_glcm_SumEntropy,0.36751233709224973,0.1357770489484512,390,0.3383249855866139,0.1319080379438185,458
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.38610320866175124,0.14861407794612122,433,0.3859073237736545,0.15812750563230016,558
wavelet-LHH_firstorder_Entropy,0.3198335907414834,0.06948016667494598,297,0.27616739070416324,0.07880429763451623,393
wavelet-LHL_firstorder_Range,0.3506616376150716,0.23989282139782658,310,0.3019081292366015,0.12429576571696303,394
wavelet-LHL_gldm_GrayLevelNonUniformity,0.21408964940701639,0.07696937183685539,138,0.0970823388270593,0.04488428770706821,44
wavelet-LHH_gldm_GrayLevelVariance,0.3216510443794274,0.07037160950323142,300,0.27757144450441784,0.07830483267272693,396
wavelet-LHH_firstorder_Uniformity,0.32165104437942743,0.07037160950323147,299,0.2775714445044179,0.07830483267272702,397
wavelet-HHH_glrlm_RunEntropy,0.22494496107488338,0.060751999398424454,169,0.20190406597947072,0.04237326587248252,234
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.33944242451597245,0.07766826096192707,363,0.3017177019961699,0.05809473371723686,439
wavelet-HLL_glcm_SumEntropy,0.28930932307769924,0.15019668444369463,258,0.15893988258291356,0.0726926418568565,106
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.3289410408361821,0.08336905280857274,326,0.28414262408822977,0.07520239988745953,397
wavelet-HLH_glcm_JointAverage,0.3777607688026653,0.1259405625785523,374,0.28859935252205493,0.0810653855202574,384
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.4131360420784632,0.06772045092969471,495,0.3921166572804607,0.07555121728160046,604
wavelet-LLL_glcm_JointEntropy,0.21894858023247962,0.15811509907472074,111,0.14120055716664595,0.07252318870464221,118
wavelet-HLH_glszm_LargeAreaEmphasis,0.3213797668806362,0.08170086971965675,304,0.2807154173764062,0.07322945671683616,388
wavelet-LHH_glrlm_RunEntropy,0.367681699790156,0.2005678043991499,400,0.2815636070709901,0.10789107626470226,408
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.3910347617336727,0.08464003026847597,462,0.38823492797299247,0.08202897531566238,570
original_glrlm_GrayLevelNonUniformity,0.3247789605317208,0.14295244055642198,319,0.12009620622500385,0.04756288205177357,74
wavelet-LLL_glrlm_RunVariance,0.2778117850174177,0.05298298029588546,268,0.23640413243844016,0.07266760767829175,335
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.42846355371633266,0.10073068736869233,488,0.4250514107425568,0.10684988043685721,596
wavelet-LLL_ngtdm_Busyness,0.3278557550670901,0.1332361912565469,320,0.2870555535683069,0.08377652159072631,397
original_gldm_GrayLevelNonUniformity,0.3220116327630476,0.15633410696096706,292,0.10711865407349924,0.04659584742082042,69
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.41330502659875057,0.11170471368292555,515,0.3797933619006159,0.09894928811481873,584
wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.34648365069912423,0.08775869445240227,384,0.29737529054138356,0.06428131431053084,453
original_glrlm_RunEntropy,0.47232276132493445,0.3871871621967769,469,0.21777478129824823,0.06530260820840106,307
wavelet-LHH_glcm_MaximumProbability,0.3394720652263417,0.07646378633058447,369,0.2741846873086493,0.07471270654357602,410
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.22260108057043548,0.09255865619158034,154,0.1032562310763322,0.047705206199098994,52
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.32962853513941925,0.15341628629111392,293,0.31569787144851386,0.16799623397225702,405
wavelet-HLL_glcm_JointEnergy,0.3052198343940891,0.09839966408020168,313,0.16032301676709929,0.08678620771996474,145
wavelet-LLL_gldm_DependenceVariance,0.31307880879488403,0.07518349135539545,328,0.27673839081859813,0.09099982057289176,408
original_glszm_LargeAreaHighGrayLevelEmphasis,0.32181904017109947,0.13213089963600136,308,0.27797377110549076,0.12395003992645917,412
wavelet-HLL_ngtdm_Busyness,0.26181746695189095,0.12218055641440334,214,0.24450314825347685,0.12524035847491255,301
original_glszm_GrayLevelNonUniformity,0.3748739154704208,0.13057065180602723,414,0.2623829246852887,0.08010976635719488,325
wavelet-HHL_gldm_GrayLevelNonUniformity,0.26144766028545124,0.09206605461258466,217,0.09277438797335906,0.034114333787379846,57
wavelet-HLH_glcm_Autocorrelation,0.38354841666240586,0.12695323016000867,381,0.2838383125253384,0.08184914770789917,382
original_glszm_ZoneEntropy,0.39996740494304306,0.1339973273708419,448,0.34786779166648696,0.08698153723067091,516
original_glcm_Correlation,0.30815813218660215,0.18961842608964352,254,0.16592087678385237,0.06925649202122318,146
wavelet-LLL_firstorder_Minimum,0.5195982550251882,1.272685631621425,338,0.2752700513057683,0.13784635347174332,393
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.4289254590551155,0.24571287050762194,453,0.38282983612200855,0.16574420819251515,521
wavelet-LLH_firstorder_Minimum,0.4738869065139591,0.13407506172636605,545,0.4553868583746543,0.11798194232501859,646
wavelet-HLL_glszm_GrayLevelVariance,0.4395858562142353,0.6863893787651303,195,0.23109682614745702,0.20887083011263516,174
wavelet-HHH_glszm_ZonePercentage,0.31476561184932667,0.08711775615007006,312,0.3174270648804183,0.08746366315051556,448
wavelet-LHL_glcm_Imc1,0.27146475949201637,0.18222207839416935,166,0.15253217158066343,0.05471389365193596,133
wavelet-HHL_firstorder_Kurtosis,0.3097833792664609,0.12550227590364318,345,0.20321671136379593,0.07972778005763533,273
wavelet-HLH_glcm_ClusterTendency,0.3779760947786515,0.09257015692311164,446,0.35531401661240425,0.0803283110152969,546
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.2880080777683991,0.08525966576809174,281,0.26409925677914803,0.06313915783261606,365
wavelet-HLL_firstorder_Uniformity,0.2512707577464193,0.08844373755561596,219,0.12062150799500451,0.036029700762675254,108
original_glcm_SumEntropy,0.41284630263451294,0.3182250334466386,449,0.1604624387819875,0.04974298245727498,158
wavelet-HHL_firstorder_Maximum,0.5151436191321603,0.42233086873598025,496,0.3753873483935813,0.19529780286599796,503
wavelet-LHL_glszm_GrayLevelNonUniformity,0.2755431991271116,0.13578444015993707,216,0.1800569488507783,0.07210076052230485,177
wavelet-HHL_glcm_Imc2,0.2991412921733737,0.3562611320219654,163,0.0984842338127794,0.059303971351268914,58
wavelet-LHH_glszm_GrayLevelNonUniformity,0.48423484665906125,0.11056476328135284,608,0.4690488125783943,0.10732761523736409,669
wavelet-LLL_firstorder_Range,0.305366544211754,0.5900378237922907,137,0.2224577028051229,0.1367270203208388,228
wavelet-HLH_glcm_MaximumProbability,0.3585871309096166,0.1000518154276994,357,0.25789831780447164,0.0686679986689134,342
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.3967722499189204,0.11229585673862895,460,0.3903143364739139,0.12182818384427326,575
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.4478266759310326,0.1646621458821598,498,0.4338748358328999,0.16035589252606566,620
wavelet-LHH_glszm_GrayLevelVariance,0.4478266759310326,0.16466214588215963,498,0.4338748358328998,0.16035589252606547,620
wavelet-LHH_glcm_JointAverage,0.36988268933570073,0.09389392151286186,406,0.3221375250705077,0.09338089160282183,477
wavelet-LHH_firstorder_Skewness,0.4030861507198662,0.07633083591304476,476,0.3760343699299794,0.07633958049694126,561
original_glrlm_LongRunLowGrayLevelEmphasis,0.3729593596752113,0.11823769332242015,419,0.3173629485307305,0.1374512639852766,425
wavelet-LHH_gldm_SmallDependenceEmphasis,0.4174319650654168,0.10524981228210536,472,0.4011331791135696,0.09947449265889084,573
original_firstorder_Skewness,0.3095412434448341,0.18073470973398834,272,0.1556295509321547,0.047741383400645404,162
wavelet-LHL_glrlm_RunLengthNonUniformity,0.3240741238428679,0.2820419390799763,276,0.19102937944083023,0.06702622716157569,229
wavelet-LHL_gldm_LargeDependenceEmphasis,0.35020716350513714,0.08096273214920105,355,0.24545563848827118,0.08902955086478491,336
wavelet-LHH_gldm_DependenceNonUniformity,0.41266906607156995,0.16028952964465493,432,0.36545862602474954,0.14298991766264968,501
wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.3947311920255088,0.14131344947147415,448,0.3968635465926227,0.149433265993037,539
wavelet-LHL_gldm_DependenceVariance,0.35386878007836164,0.08244672695435384,378,0.2658669169137048,0.08460602085897419,404
wavelet-LHL_gldm_LowGrayLevelEmphasis,0.39740161848110295,0.1527349228564671,448,0.40077891343667604,0.16071596326977386,553
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.3347490780501316,0.12429049343999664,334,0.32022895123228917,0.1353528360459689,439
wavelet-HHL_glrlm_GrayLevelNonUniformity,0.2869884075251036,0.12293695309928886,227,0.10128242359320444,0.032932918612652205,63
wavelet-LLH_glszm_SizeZoneNonUniformity,0.4686609793894975,0.12083978807549194,553,0.46623197382759707,0.11130417146083661,660
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.2617126103688158,0.10796296978960962,227,0.12344300832222112,0.034535935566394727,107
wavelet-HLH_glcm_DifferenceVariance,0.38659011116345127,0.1773531074891216,390,0.34127229616856425,0.1942954611106109,435
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.3444170301204593,0.13149399168263712,317,0.30768165316067203,0.13935722910202625,395
wavelet-HLH_gldm_SmallDependenceEmphasis,0.4039414617930955,0.09699974867980976,460,0.3861826761149077,0.0803999187479203,574
wavelet-HLH_glcm_DifferenceEntropy,0.38579710297518155,0.17626138555996115,387,0.3427185536874249,0.1939415265374707,436
wavelet-LHL_glrlm_RunVariance,0.34474844018100687,0.07644696956982246,375,0.24429163372620621,0.09234838712046822,349
wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.3951566527265859,0.14012295372196593,457,0.39774169662702236,0.14777159715442956,545
wavelet-HLL_gldm_DependenceVariance,0.3196170514575074,0.08696986711562103,348,0.24605614617940585,0.07987288784786929,331
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.366096078188583,0.09956428221538934,360,0.3513043258904265,0.1098111667144354,503
wavelet-HLL_glrlm_RunVariance,0.3068544353484526,0.08382831107042592,323,0.2227987359416506,0.08857352430473099,285
wavelet-HHH_glrlm_RunPercentage,0.24358376576835106,0.08459196597362742,185,0.2068258128604385,0.04515704894499709,246
wavelet-LHH_firstorder_Mean,0.278670490140847,0.1199605437265213,230,0.27070265801106047,0.12262915467956784,369
original_glcm_ClusterTendency,0.3460067254354113,0.5248318493384614,244,0.14406465993669973,0.07155177175254444,110
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.44332517669337235,0.6216637563107799,344,0.3472638322805816,0.1824012671286806,437
wavelet-LHH_glcm_ClusterTendency,0.431719829248939,0.1168348584099916,543,0.3844749150898722,0.0950718229373665,565
wavelet-LLL_glcm_JointEnergy,0.23757422556068916,0.09934842118960908,214,0.17434607798539206,0.06917873889373453,216
wavelet-HLH_firstorder_Range,0.4753793423035363,0.28007479990239614,479,0.4249204382865512,0.13086908924967197,571
wavelet-HHH_glcm_SumSquares,0.430336439639256,0.1494610463659504,470,0.431554386951111,0.16354021718001147,577
wavelet-HLL_firstorder_Maximum,0.5280419290685355,0.8740119157690662,385,0.4166417761596349,0.35279684256748706,541
wavelet-HLL_firstorder_Kurtosis,0.3052559526287123,0.31018637384676423,224,0.20004289505737516,0.08417352693761192,238
wavelet-LHL_glrlm_LongRunEmphasis,0.3565240619232304,0.07944397606392264,371,0.24784755252933002,0.09214115900882754,329
wavelet-HLH_firstorder_Minimum,0.47228512839123626,0.2548321191767478,467,0.42650022772878704,0.14696981449866975,567
wavelet-HHH_gldm_DependenceNonUniformity,0.4985796061936196,0.12590028380940935,617,0.4694418845029057,0.11287859538250807,685
wavelet-HLH_firstorder_Skewness,0.40395736984034886,0.10843143213149156,495,0.3689734747919805,0.07766768594216152,564
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.38127908932314136,0.10237346352694685,412,0.3658058155745296,0.10175254654717529,523
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.4187914577093665,0.1292163895456034,452,0.41488465446674566,0.13876776489097456,593
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.277873552759634,0.07058608065178323,266,0.2649800960498945,0.062007456229344914,360
original_glrlm_RunVariance,0.3530102449415942,0.18405534417109704,358,0.1742397693336224,0.06938222346684612,154
wavelet-LHH_glcm_Autocorrelation,0.37767303250739986,0.09670786360786217,414,0.3178294387998913,0.09183552767240966,464
wavelet-LHH_glcm_SumEntropy,0.4683941675198665,0.22002276772331486,514,0.4243634246973248,0.1830591050909529,612
wavelet-HLL_glcm_MaximumProbability,0.355213405206322,0.09165229050649244,420,0.2570737814631626,0.10850317960302887,368
wavelet-HLL_glrlm_GrayLevelVariance,0.44459630331345523,0.6885722751649143,213,0.2108812244138332,0.20425767111645282,152
original_firstorder_Uniformity,0.4326753265932598,0.2890146954600466,460,0.13993459511342615,0.045647987997744076,131
wavelet-LHH_glszm_SizeZoneNonUniformity,0.4407507193308969,0.08623226337508962,501,0.43670745694666335,0.08460405185482744,640
wavelet-LHH_glcm_ClusterProminence,0.47859652899778593,0.11414758578927413,598,0.4188860418399934,0.0885843584653761,625
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.530400928660497,0.1745757175397448,586,0.5391964761944928,0.18012236341550733,697
wavelet-HHL_firstorder_Range,0.6236760928025052,0.5902333157581312,570,0.39290515589014424,0.17072335172972833,546
original_glrlm_GrayLevelNonUniformityNormalized,0.41748771071355173,0.17213897221129157,476,0.13994886217295327,0.047104565066365005,122
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.38807902405153205,0.103972387210425,409,0.37202041059280405,0.10381971163131126,534
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.44742142815779046,0.7234539653267803,325,0.339359440008353,0.1996447925290054,425
original_gldm_DependenceVariance,0.391691669658205,0.22848331518210582,361,0.2246551223153841,0.0818414038153001,256
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.6882025420305568,0.48803370078680924,655,0.5197669694409623,0.19888117636119387,675
wavelet-HHH_gldm_LargeDependenceEmphasis,0.255945926674434,0.08841219397636009,213,0.2153040364214745,0.0481562619820506,257
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.41188341208890245,0.07599576945200757,507,0.39442210360342717,0.08973132323444441,580
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.39193944705500045,0.10622118366719903,407,0.37604404950039794,0.10353164744866497,546
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.45217613453947136,0.07759742482194058,521,0.42811262992884874,0.06932544171642326,619
wavelet-LLH_glszm_ZoneEntropy,0.38444072132872725,0.11011970262670201,443,0.365980424554859,0.10103395485819872,536
wavelet-HLL_ngtdm_Coarseness,0.4024275292416613,0.09057690273821173,463,0.29554821065022485,0.08188475571979692,422
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.3321566340371371,0.1342339862254019,389,0.3026578621453524,0.14944071562146918,438
wavelet-HHL_gldm_DependenceVariance,0.3333579047333543,0.10706867389272597,400,0.23740535220124273,0.08165545067992284,336
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.4130563014817134,0.5107834050487955,329,0.32587875200383615,0.15307739169566395,432
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.42269963626897344,0.6338903384579453,297,0.3236433606275049,0.17418015634179343,406
wavelet-HLL_gldm_GrayLevelVariance,0.4461292655147757,0.6830203123655967,222,0.2067411783200737,0.2002068996515383,153
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.3322525652471265,0.1306062365326755,330,0.3089072764289403,0.10980673350404611,401
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.30204921023523723,0.12802621032406464,256,0.2862564578133377,0.14173333902439325,334
wavelet-LHH_glszm_ZonePercentage,0.4083318275292007,0.11961529734776574,468,0.3756349774232708,0.10414305252971348,533
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.40667517550539056,0.4666420107560036,333,0.323607432890642,0.1466207807897969,430
wavelet-HLL_firstorder_Variance,0.44667952302810465,0.6849350708013291,221,0.2062178563996563,0.19996139786619066,151
wavelet-HLL_gldm_LargeDependenceEmphasis,0.3178524797711731,0.08345042348524548,334,0.22812135222544133,0.07967764323111731,318
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.40759833415267993,0.4965292120020559,321,0.3213434791543963,0.14823217065336783,428
wavelet-LLL_glcm_Autocorrelation,0.4865227559682503,0.7173727129679293,407,0.36566548453462827,0.19752425727782738,483
wavelet-HHL_ngtdm_Coarseness,0.5078955945826478,0.13802157418817995,624,0.39895998508940866,0.11551558251923127,615
original_glszm_GrayLevelNonUniformityNormalized,0.4490093749697479,0.2292972120580596,491,0.17769142895111484,0.05438135383285772,202
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.3776053412159122,0.4024849976836649,279,0.29806588416852303,0.12101638675711099,388
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.3331031551022386,0.11644873368184343,308,0.33731330660034936,0.11466273645719476,487
wavelet-LHH_ngtdm_Busyness,0.36375970909192085,0.12761297345318534,391,0.29617991351616313,0.10209257507963083,422
wavelet-LHH_gldm_DependenceEntropy,0.39255036612369637,0.14706444054886628,425,0.36713518073617557,0.1150924909051757,567
wavelet-HLH_glcm_ClusterShade,0.4420529623947601,0.12323309061317171,456,0.3332255021820598,0.09222038867013924,456
original_gldm_LargeDependenceEmphasis,0.3868282351129758,0.3246881181267836,360,0.1772497297186747,0.06821365724572047,162
wavelet-HLH_glszm_SmallAreaEmphasis,0.4633996941048785,0.07814883377298074,557,0.44269879720694816,0.07207010257030688,631
wavelet-LHL_glrlm_RunPercentage,0.390067118160519,0.09247464059822808,417,0.2684957303761357,0.08766319593340278,361
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.2969527278481581,0.15480267545423848,227,0.2834994719185594,0.16779821925763486,298
wavelet-HHL_glcm_JointAverage,0.6512053705538343,0.5214226468355114,647,0.4785038575706109,0.15423594146946004,660
wavelet-HLH_firstorder_InterquartileRange,0.45321178025407144,0.41555778170730506,380,0.2687876855243536,0.08841706579487699,368
wavelet-LHL_glrlm_ShortRunEmphasis,0.39162837039583104,0.09362506914484783,420,0.27294739246160704,0.08735536526205322,386
wavelet-LHL_firstorder_90Percentile,0.3345445747755382,0.3320786176264167,193,0.20349476099563377,0.09679933699788165,223
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.3792219649728605,0.3431801002839142,256,0.2136303497457598,0.07643314040700586,244
wavelet-HLL_glrlm_LongRunEmphasis,0.3211085277204148,0.0821080251656048,324,0.22835560675653227,0.08391092563353375,302
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.4095014367606325,0.3826336532750554,281,0.22479791711196817,0.06969948811058116,266
wavelet-HHL_gldm_LargeDependenceEmphasis,0.3237471402841299,0.08778205945562483,367,0.21297397509014443,0.0827282693840406,270
wavelet-HLL_glcm_SumSquares,0.461495689992743,0.704092202244557,236,0.20372417810093302,0.20342337423330073,152
wavelet-HHL_firstorder_Minimum,0.6561291712032491,0.5643143074444134,650,0.4787194852889828,0.16571456496881695,647
original_glrlm_LongRunEmphasis,0.36555564172461735,0.1970071981877285,376,0.17047102493490998,0.06647038014054875,158
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.30169020858659223,0.17912417181146306,238,0.15149260059190187,0.035828237632678596,158
original_glrlm_LowGrayLevelRunEmphasis,0.40110914604691106,0.10089992908336007,464,0.3570922878554981,0.11629147648117612,528
original_glcm_JointEnergy,0.42908595030077,0.24383860933665463,512,0.13747731119867482,0.059937211874142186,115
