Feature_name	mean_mae	sd	rank	mean_within_mae	within_sd	within_rank
wavelet-LHH_glcm_MaximumProbability	0.37867246612832717	0.15043260776051182	388	0.31082078973564475	0.11115878822382577	424
wavelet-LLH_glszm_SizeZoneNonUniformity	0.4758517253168503	0.1339544015413019	536	0.4705739217768233	0.12989807750232085	652
wavelet-HHH_glrlm_RunLengthNonUniformity	0.4335750131461517	0.12324992049104366	475	0.38766692455488544	0.10733902916305418	543
wavelet-HLH_firstorder_Kurtosis	0.40881858929305465	0.14764615158626648	414	0.3764160038173624	0.15702546751853586	510
wavelet-LHH_glrlm_ShortRunEmphasis	0.45058909401438435	0.18431948977522328	451	0.3831357267011731	0.1266458923433925	522
wavelet-HLL_glrlm_LongRunEmphasis	0.3879772227335852	0.13113908917923633	403	0.2633535631268971	0.12007323979349721	337
wavelet-LLL_glcm_InverseVariance	0.37186892996367316	0.16583370352339213	332	0.24712341555775988	0.10614110175277751	282
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis	0.468248017598227	0.10454639826645964	504	0.4666616740090021	0.10717993801574933	634
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis	0.468248017598227	0.10454639826645963	503	0.4666616740090021	0.10717993801574932	633
wavelet-HHH_glcm_JointAverage	0.49158748344535835	0.10809032213460444	532	0.4837811007564433	0.1089037430338	638
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized	0.5127265822327368	0.1453067020501606	540	0.5133070546498085	0.14563316277709862	669
wavelet-HHH_firstorder_Skewness	0.38282536092806635	0.09439470445183612	392	0.3642482475373801	0.10151224042980947	520
wavelet-HHH_gldm_DependenceNonUniformity	0.46374734831587555	0.15051118853916623	528	0.43928855395854155	0.14203728463650875	607
wavelet-LHL_gldm_DependenceEntropy	0.5240857844719331	0.17421592602261562	547	0.43979613250789285	0.10555591505869025	604
wavelet-LHH_glcm_JointAverage	0.4126341259012632	0.12964165298502858	408	0.36029026046545365	0.10413955223819467	492
wavelet-HHH_glcm_Autocorrelation	0.49105749894865364	0.10806899295384036	529	0.4808018389727698	0.10830546527458644	645
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis	0.44058904734999693	0.15227546759056537	479	0.3378042797133306	0.10724609290297336	478
wavelet-HLH_firstorder_Variance	0.7076291503573288	1.4305007027539667	444	0.3883700958445372	0.3803556225794529	438
wavelet-LHH_gldm_HighGrayLevelEmphasis	0.42161589411088496	0.13162897644274196	441	0.3679293121090925	0.10368790330077012	517
wavelet-LHH_gldm_LowGrayLevelEmphasis	0.42161589411088496	0.1316289764427419	442	0.3679293121090925	0.1036879033007701	516
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis	0.4389426170907424	0.12575542474077953	487	0.42247099430640883	0.12389751934568768	580
wavelet-LLH_firstorder_Kurtosis	0.43007475864676536	0.13181134707753112	445	0.4246342278128427	0.1356686487422834	603
wavelet-LLH_firstorder_Minimum	0.5068143839928874	0.1469077985241274	556	0.48518480123020913	0.12611100825554092	658
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis	0.30588862682564905	0.15342101552191875	254	0.28267773824970044	0.16162610776301192	329
wavelet-HLH_firstorder_Minimum	0.49845015800550035	0.23932483986706468	491	0.44819664658880193	0.1406550213785354	601
wavelet-LHH_glcm_SumEntropy	0.5358931311284634	0.231373305558349	570	0.47778449991173055	0.16942053055707576	631
lbp-2D_firstorder_RobustMeanAbsoluteDeviation	0.6035352132207428	1.2142527111218433	430	0.3463670803545912	0.34944189700341843	386
wavelet-HHL_glrlm_GrayLevelNonUniformity	0.412671384200686	0.2613961935808377	321	0.1435847506718082	0.08091007090816263	88
wavelet-HLL_glrlm_GrayLevelNonUniformity	0.2838943878287356	0.17845826143196689	175	0.1264785451875906	0.07300512026911837	64
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis	0.4945412266510632	0.135518385537517	537	0.4786652080432232	0.11417567648119122	650
wavelet-LHH_glszm_LowGrayLevelZoneEmphasis	0.49454122665106326	0.13551838553751702	538	0.4786652080432232	0.11417567648119123	649
wavelet-LHH_glszm_ZoneEntropy	0.5093738965023209	0.09688038560726954	548	0.48509953230064706	0.09526450777128345	661
wavelet-LLL_glszm_LargeAreaEmphasis	0.3113291883463792	0.11081469797584964	273	0.2576537188003442	0.12535894330404163	305
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis	0.5110321430001632	0.1304142452748206	546	0.4870160501233163	0.11011496976709176	663
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis	0.5110321430001632	0.13041424527482057	547	0.4870160501233163	0.11011496976709173	662
wavelet-HHL_gldm_GrayLevelNonUniformity	0.3772081830247223	0.2429230153299258	278	0.13100960897163158	0.07773127690524166	72
wavelet-HLL_glcm_MaximumProbability	0.40623944161913367	0.1403898735710126	440	0.27456568577431284	0.13231308122011304	326
wavelet-HLL_gldm_GrayLevelNonUniformity	0.2711991701793913	0.1666010647370459	160	0.11921195974247069	0.0717611959129802	57
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis	0.39735465255774965	0.1147482784935039	420	0.385400759719236	0.11848109972260028	524
wavelet-HLH_glcm_Imc1	0.6494897640772209	0.2133157051001106	663	0.6121566952588564	0.19352013198702903	736
wavelet-HLH_gldm_LargeDependenceEmphasis	0.5204123540940395	0.25047641869400195	528	0.36998030858593806	0.15043721195508633	493
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis	0.38970088165966144	0.11161939572821097	414	0.37760335545297635	0.11645424084157456	523
wavelet-HLH_glrlm_ShortRunEmphasis	0.4714091699886287	0.19580600055194927	496	0.3937234871859979	0.13769982865266003	542
wavelet-LHH_glcm_Autocorrelation	0.42086514611374587	0.13867367071152895	415	0.3557784788890154	0.10507705461362363	486
wavelet-LLL_glszm_SmallAreaEmphasis	0.40289437651022986	0.11657223818675888	397	0.3431703716435068	0.10807898716445243	456
wavelet-HLH_gldm_DependenceNonUniformityNormalized	0.5718079201406043	0.27011195189318254	564	0.48358680434450557	0.189905607711761	643
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis	0.4176079016754157	0.17506785166780686	410	0.37020667589057304	0.13800570194122244	521
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis	0.3545520638719531	0.11148870747820555	328	0.3407463060959139	0.10693267367392015	444
wavelet-LHH_glcm_ClusterShade	0.41895565301590504	0.15702198738592843	424	0.3345269226893027	0.10462467716951211	452
wavelet-LHL_glrlm_LongRunEmphasis	0.4079007443197172	0.1440563251927536	431	0.2747164603941007	0.1280942113680454	350
wavelet-LHL_glszm_GrayLevelVariance	0.6603116771650548	1.2269586391302238	360	0.3066779263643746	0.28244027178916215	270
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis	0.3622222585938404	0.12085008107836447	343	0.348906685968166	0.12728327224208236	465
wavelet-LLH_firstorder_Skewness	0.43359004443165555	0.11476421914018568	462	0.41820286970466286	0.11247309936494607	580
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized	0.5445462059743772	0.2772493180745748	564	0.42514787640283563	0.17084552662528654	597
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized	0.4236288710306657	0.12276748760639836	430	0.36130941137602013	0.10378660918980584	488
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis	0.4449968587645983	0.13305433290819776	478	0.4327353979144406	0.1282513847150754	608
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis	0.3585892707457429	0.1445168884776345	311	0.32133516631796094	0.11575529337687006	416
wavelet-LLL_gldm_DependenceNonUniformity	0.6555196654095378	0.3468478493679804	609	0.48920730518370525	0.11323589963889114	652
wavelet-LHH_firstorder_Median	0.4855732712179175	0.2486186279774068	463	0.4769859783242179	0.24854084155651374	600
wavelet-LLL_glrlm_RunVariance	0.34183311134169025	0.10827053675907461	293	0.2796797637640648	0.11832764589808809	332
wavelet-HHL_firstorder_Kurtosis	0.3341280329174783	0.11770376632932644	328	0.21508800270231074	0.08811650179932758	227
original_firstorder_Skewness	0.2827467269830401	0.1677333932740505	197	0.16445515476699682	0.0642602852482894	142
original_firstorder_Entropy	0.49918440450509377	0.3363936237678824	466	0.16699282912705318	0.06764128033020246	140
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis	0.3986470936441858	0.1389230632521707	395	0.38011178269289425	0.1452029906439276	502
wavelet-LHL_gldm_LargeDependenceEmphasis	0.3995229825842819	0.1354376198145492	430	0.2704261265770287	0.11998938910177527	362
wavelet-LHL_glszm_SmallAreaEmphasis	0.5499877774042239	0.20447533539106125	564	0.38092677521956403	0.1067634753464393	527
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis	0.5559762440509941	0.12107040092595521	593	0.557878472008271	0.12454488184655507	706
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis	0.5559762440509941	0.1210704009259552	593	0.557878472008271	0.12454488184655506	706
wavelet-LHH_glrlm_RunEntropy	0.43172768448041204	0.21400688875397816	424	0.3337255144619713	0.11830339368447677	445
wavelet-LHL_gldm_GrayLevelNonUniformity	0.3046550633696112	0.1788748256742638	202	0.13296888898109444	0.08449904234185901	66
original_glrlm_RunVariance	0.3998334670803604	0.16907477938264912	380	0.21879318283214044	0.11890215047682984	194
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis	0.37246966933197123	0.21601679832331108	295	0.33893068198516313	0.16087231020090417	424
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis	0.44324697741551905	0.1355115065520604	466	0.4317393354120342	0.13169247999690128	579
wavelet-HLL_gldm_LowGrayLevelEmphasis	0.3915298840602348	0.11147102042434928	423	0.3798237486096701	0.11571387946749691	529
wavelet-HHL_glcm_Imc2	0.4019130254034861	0.2893771425997147	314	0.15746496975984864	0.08242702919880207	108
wavelet-HHL_glcm_DifferenceVariance	1.6053465755934673	3.3658157392677506	706	0.5453661001955278	0.7623134414928057	469
wavelet-LHL_firstorder_Median	0.4845299249009139	0.2760618021944566	460	0.46445810105259683	0.27389937262227004	560
wavelet-LHH_glcm_Imc1	0.7289054794213647	0.29010581725753526	686	0.6786192033317934	0.25283552401644355	760
wavelet-HLH_glrlm_RunPercentage	0.5486698412653637	0.2677314100548322	553	0.3893908798296133	0.15042754797116115	533
wavelet-LHH_gldm_DependenceNonUniformity	0.43714966736918526	0.1999584385274935	433	0.38187752572828215	0.15683361605408955	497
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis	0.4383543392310356	0.12612905827376372	460	0.3973805435804116	0.10499818481226027	556
wavelet-HHL_glcm_JointEnergy	0.441583863986341	0.3470797702257314	444	0.17066301605434184	0.10505680021044335	119
wavelet-HLL_glrlm_RunPercentage	0.4375950889372356	0.16470694473998052	454	0.286173847554903	0.11174376308285949	380
original_gldm_SmallDependenceLowGrayLevelEmphasis	0.5002803150175154	0.1462648074918874	539	0.47383692645318887	0.14350873919066787	648
wavelet-HLH_glcm_Correlation	0.5586910888001215	0.1742744333157016	580	0.4554466925262119	0.09818240868457459	615
wavelet-HHH_glrlm_GrayLevelVariance	0.4151073236684372	0.13864750057961325	428	0.40954968097149236	0.14272377971603953	534
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized	0.4151073236684386	0.13864750057961742	427	0.4095496809714937	0.14272377971604372	533
wavelet-HLH_gldm_DependenceEntropy	0.4363651864999517	0.16519936385919826	442	0.41194158751927457	0.13164314146243067	564
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis	0.4423440994898675	0.5278640539127871	357	0.38240667428725605	0.21891614675136475	458
original_glszm_SmallAreaLowGrayLevelEmphasis	0.46040323157656843	0.1373391067413287	491	0.4159558499232036	0.12983064738031638	576
wavelet-HLH_glszm_GrayLevelNonUniformity	0.4627956529467647	0.10255066134154207	493	0.4512725316074517	0.09989666125050772	614
wavelet-HLL_glrlm_GrayLevelVariance	0.672469248166719	1.5458554448757873	259	0.26072804455823806	0.36161763671216546	180
wavelet-LHH_glcm_ClusterTendency	0.4847679530004867	0.15778603294467297	532	0.4260605825628308	0.10481574216442999	592
wavelet-HHL_gldm_DependenceVariance	0.39276444540710553	0.18017347359333227	385	0.26752589549898137	0.11210898937611478	321
wavelet-LHH_gldm_DependenceEntropy	0.47309360027839914	0.1792702623686555	476	0.43975733628068336	0.1350503836437938	602
wavelet-HHL_ngtdm_Coarseness	0.49053436279042373	0.16307039535416104	553	0.37775528222611965	0.11871283579193706	517
wavelet-HHH_glszm_GrayLevelNonUniformity	0.42619434929638833	0.10822439738637121	443	0.42205358851169883	0.10912137388622686	581
wavelet-HLH_glcm_ClusterProminence	0.48068340791235814	0.12614837695938874	549	0.4317971231197322	0.08245688753431098	628
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis	0.4242479281709826	0.11580958665232986	445	0.41022614302149446	0.09960362186400189	565
original_firstorder_InterquartileRange	0.5694939312968814	0.5220369722911624	485	0.2501012982882258	0.14277805594852122	268
wavelet-LHH_firstorder_Variance	0.8351590110568763	1.9301603914989407	537	0.45377141300331114	0.46727545649982866	538
wavelet-LHL_glrlm_GrayLevelNonUniformity	0.32125264481787547	0.19685332015995244	207	0.14161702120322409	0.08491625200439806	79
wavelet-LHL_glcm_ClusterTendency	0.6959286282305995	2.0770258858608015	269	0.2669976433184328	0.4333821908939878	184
wavelet-LHH_glszm_ZonePercentage	0.4350448043087232	0.16004221699799923	413	0.40648235513921976	0.1394379868740804	529
wavelet-LHL_glcm_JointEnergy	0.38289208543912145	0.20091814463522234	335	0.183725707157936	0.12221792423252952	127
wavelet-LLL_gldm_DependenceVariance	0.36225324470232784	0.11293645294201406	337	0.31042404838490273	0.12403648079646543	418
wavelet-LHL_glszm_ZonePercentage	0.5372658424658633	0.3368938514138399	527	0.33130960245697083	0.1257552828354866	428
wavelet-LHH_glrlm_LongRunEmphasis	0.42833143070542573	0.16190227409783028	436	0.33530346566207236	0.11192299377737733	447
original_gldm_LargeDependenceHighGrayLevelEmphasis	0.5240598008907299	0.48791701732875636	480	0.426467962615706	0.23295285275852587	528
wavelet-HHH_firstorder_Kurtosis	0.3727144649428478	0.1435871468368968	355	0.33272753014217815	0.14750286472480573	430
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis	0.4686435786433605	0.7133625301597358	298	0.36124454326808253	0.31453524112737735	387
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis	0.5084675900380733	0.09106994517020683	575	0.5070307028231219	0.09374630091715445	682
wavelet-HHH_glszm_SmallAreaEmphasis	0.5330804370457526	0.09603462405550284	600	0.5319730928659696	0.09698907391833875	714
wavelet-HLH_glcm_Imc2	0.6879044766272349	0.22118370893716868	687	0.6115151941346614	0.16682145144634525	748
wavelet-LHL_glrlm_RunPercentage	0.46045177014309013	0.17799495623156275	483	0.29859409407154963	0.12137843140457114	399
original_glrlm_GrayLevelVariance	0.5510860430321957	1.0594939152039748	283	0.17647884769545283	0.16665391523903872	115
wavelet-HLL_glszm_SizeZoneNonUniformity	0.853984181196664	0.6855547098776269	713	0.5202149674636259	0.11697869337417781	675
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized	0.612684109874436	0.27079813758206	610	0.42201328877501987	0.10666197202643185	577
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis	0.4729115159429977	0.7043340409016043	303	0.36768183497562373	0.3128303379782955	399
wavelet-HHL_glcm_MaximumProbability	0.4597193838213807	0.43460504769830743	472	0.2615778118831055	0.14445329413057156	284
wavelet-LHL_glrlm_ShortRunEmphasis	0.4607244293136745	0.17096592989029633	488	0.3032752315114989	0.12038609918126097	407
wavelet-LHH_glszm_GrayLevelNonUniformity	0.49932458608761565	0.1314238453776853	551	0.4805820494172945	0.12144405931161083	638
wavelet-HHH_ngtdm_Contrast	0.5012574176325267	0.10604456070261455	552	0.45029971346933906	0.08294537050021059	632
wavelet-HHH_glcm_ClusterProminence	0.49943172586222356	0.10640031650357192	559	0.4603775632646452	0.09532095364841311	636
wavelet-HLH_glrlm_LongRunEmphasis	0.44405559374661474	0.16725436280885275	471	0.3429936388099212	0.11580173759139678	473
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis	0.38229283516011503	0.15820277008794856	332	0.3535711723773886	0.1367918929872176	448
original_gldm_DependenceVariance	0.4343228212837773	0.17739844847392142	446	0.2715038362829962	0.11976163591660455	297
wavelet-LHL_glcm_DifferenceVariance	0.7321201677243766	2.098068710806599	318	0.33844194922039955	0.5111086391502226	316
wavelet-HHH_glcm_ClusterTendency	0.5024367364135219	0.10270107089084281	556	0.46214669407941206	0.09163486895286918	635
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis	0.3270616007236801	0.18432899332907168	225	0.3049657297603748	0.19236598005671132	296
wavelet-LHH_ngtdm_Busyness	0.43396362146023093	0.21046456713776213	430	0.34926006074218946	0.14284094306474104	443
wavelet-LHH_gldm_DependenceVariance	0.4729994146084532	0.19650194742338895	471	0.4003926511991836	0.13382034599492312	537
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis	0.4942276057456752	0.09637298239169531	539	0.4908706199416981	0.09888147335949408	675
wavelet-LLL_gldm_SmallDependenceEmphasis	0.4080716114991816	0.14014095164847443	397	0.32731406353252274	0.10995995058449957	440
wavelet-HHH_firstorder_Range	0.6671800754251469	0.38786018113842335	630	0.5234007893225325	0.1478548279022359	680
wavelet-HLL_glrlm_ShortRunEmphasis	0.4374945411065701	0.14913349456501268	464	0.29166941395600415	0.11160205766405978	389
original_firstorder_RobustMeanAbsoluteDeviation	0.5543779459106849	0.5672760664074595	471	0.19737847033682945	0.13008315454210778	163
wavelet-LLL_glszm_ZonePercentage	0.39032002647283676	0.13380132125392225	371	0.3085661402064342	0.11108185728097515	390
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis	0.45893925110698397	0.5472211228389878	313	0.3677056882812374	0.2595226747673244	411
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized	0.5083365987612612	0.2367034129579762	504	0.4054641239656942	0.14888622626255246	564
wavelet-HHH_gldm_DependenceEntropy	0.5121051996147225	0.12915501664696144	546	0.4828298037462974	0.11791409577761813	648
wavelet-LLL_glrlm_LongRunEmphasis	0.35045195044054656	0.11540625475669643	309	0.2830572583263081	0.1188302982456455	348
wavelet-HHH_ngtdm_Complexity	0.5033273595876486	0.1044171851454344	565	0.451037127093405	0.08068791260922757	632
wavelet-LHL_gldm_SmallDependenceEmphasis	0.5932950558567683	0.4061208305102423	568	0.367889291371296	0.12522951616902464	486
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized	0.489688895730916	0.20549927607483515	502	0.3182235148445816	0.1170141034396945	439
wavelet-LHH_firstorder_Maximum	0.5755920555000025	0.34426044050517035	595	0.5393813369927383	0.174548165976024	695
wavelet-HLH_glrlm_RunVariance	0.46032754808176446	0.14854132816964127	488	0.3631833752199705	0.10806929360367969	516
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis	0.46973974237826127	0.6788222389508357	299	0.3519725000769949	0.3011273421542084	389
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis	0.5527365793394612	0.12997286671460126	597	0.5540744870798464	0.1347606029656041	705
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis	0.4657173111728036	0.6183274542383895	295	0.36205548052055747	0.2909262538566224	384
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis	0.4659695642675737	0.6294025658316037	294	0.3599964794026788	0.29347367892888304	381
wavelet-HHH_glcm_Correlation	0.4981987929531454	0.10177599240355696	554	0.4546914627869319	0.0865628932619985	632
wavelet-LLL_gldm_LowGrayLevelEmphasis	0.4175279472026694	0.13679927981938714	419	0.4005820143253028	0.14003126132216887	548
wavelet-HLL_gldm_GrayLevelVariance	0.7035587768575102	1.6646870583540796	287	0.2631420549693808	0.3857900140768673	174
wavelet-HLL_firstorder_Variance	0.7015076723998864	1.651298872118268	285	0.26196253140751474	0.38292015409413366	177
wavelet-HHL_firstorder_RootMeanSquared	0.7612526779377491	0.9147733715329522	482	0.40334438906643144	0.29195328278585136	450
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis	0.4465134757005377	0.15061038971866808	482	0.351070473473718	0.1086673808387848	493
wavelet-LLL_gldm_HighGrayLevelEmphasis	0.4647388879449844	0.597759227012605	292	0.3609876715078135	0.2848306956927641	383
wavelet-HHH_glcm_Idm	0.49325456819508734	0.10228282009468348	554	0.44802919352376075	0.08434905088770431	618
wavelet-HHH_glcm_Id	0.49325456819508734	0.10228282009468348	554	0.44802919352376075	0.08434905088770431	618
wavelet-HHH_glcm_Contrast	0.49325456819508734	0.10228282009468359	552	0.4480291935237607	0.08434905088770428	619
wavelet-HHH_glcm_DifferenceAverage	0.49325456819508734	0.10228282009468359	552	0.4480291935237607	0.08434905088770428	619
wavelet-HHH_glcm_InverseVariance	0.49325456819508734	0.10228282009468359	552	0.4480291935237607	0.08434905088770428	619
wavelet-HHH_glcm_Idn	0.4932545681950876	0.10228282009468377	553	0.448029193523761	0.08434905088770464	620
wavelet-HHH_glcm_Idmn	0.4932545681950871	0.10228282009468372	551	0.4480291935237605	0.08434905088770414	618
wavelet-HHH_gldm_DependenceNonUniformityNormalized	0.5354499853654331	0.1316716725010504	566	0.5062370798477004	0.1194195838930198	681
original_firstorder_MeanAbsoluteDeviation	0.4956028496090451	0.49253659823613083	361	0.150935966818685	0.08606031860196031	97
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis	0.3820916155782245	0.11379389389824082	364	0.37997983928730994	0.11349787836182963	512
wavelet-HHL_gldm_LargeDependenceEmphasis	0.4039560892756717	0.25159431088700046	384	0.2437639135073679	0.11011535749259313	292
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis	0.37384535431255395	0.11866283771782588	350	0.3632261481487279	0.11425297895407711	475
wavelet-HLL_glcm_SumSquares	0.7738425227052148	1.9483170841776696	316	0.27607017290894953	0.45974847318604123	168
wavelet-HHH_firstorder_Minimum	0.6495586940324085	0.3309492044557771	640	0.5574472478998433	0.154590194520183	711
wavelet-LHH_glrlm_RunVariance	0.45093679516265406	0.15354308948140968	463	0.35740677914591984	0.106474680111906	502
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis	0.43261876977805036	0.15229601987787755	435	0.4108412983945707	0.15453472010064875	553
wavelet-HHL_glrlm_RunVariance	0.3815389920437894	0.14416131310725155	404	0.2431460977564749	0.11690844423523722	287
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis	0.36961510677524223	0.12100652847518077	353	0.3419646910436005	0.10540319827623992	447
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized	0.465348265897147	0.18155966294760925	493	0.3059222565870245	0.10684932908543018	418
original_firstorder_Variance	0.5882079115445362	1.1756750551285393	268	0.1757025669896718	0.18105164927537773	106
wavelet-LLL_glcm_Id	0.32568083187271646	0.19463793299131243	232	0.18525770611099307	0.09226370688222117	151
wavelet-HHL_glszm_SmallAreaEmphasis	0.5604632243402033	0.19785186597102009	583	0.3672302017908833	0.09063493437745183	511
wavelet-HHH_firstorder_Mean	0.6021737260568395	0.2747866060954003	600	0.6022779973538047	0.27179363480524205	720
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis	0.4219821173892683	0.1392416114252236	426	0.40373161565121196	0.14218850981114373	547
wavelet-LLL_glrlm_ShortRunEmphasis	0.37480960022656795	0.1299196397939259	336	0.30420507359373844	0.11907764923391209	406
original_gldm_GrayLevelVariance	0.5877434776305692	1.1632526361626012	269	0.1778625004396724	0.18033762442402537	114
wavelet-HHL_ngtdm_Busyness	0.4316162293123934	0.15309513342340483	461	0.37976125178777614	0.14143132804146144	525
wavelet-HHH_glcm_MaximumProbability	0.5897661598443934	0.1557289713879723	628	0.5476209283216802	0.1318108145813544	709
wavelet-LLL_glcm_Idm	0.35172970378686225	0.1795193966081691	266	0.21568766063810044	0.10519957072278281	207
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized	0.38422308245045084	0.13463505110618035	355	0.31121901210077296	0.11661613451272822	419
original_glcm_JointEntropy	0.6346392929625088	0.3799375719199672	599	0.18994950740314953	0.07750109253208504	185
wavelet-LHL_glszm_SizeZoneNonUniformity	0.9011086069014527	0.9438676723326281	723	0.5300255643246526	0.13858114924654752	697
wavelet-LLL_gldm_LargeDependenceEmphasis	0.35122554484601204	0.11814466479055322	300	0.2868474449131496	0.12050859005981981	360
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis	0.6785918407736445	0.7408866333958928	565	0.5077362835928743	0.35573530170305584	626
wavelet-HHL_glrlm_LongRunEmphasis	0.4025648194046109	0.16657171710311436	415	0.24581951227155163	0.11489426318729896	287
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis	0.4265748375410588	0.1423138068603708	432	0.4086377071663877	0.14457554360478736	550
wavelet-LLL_glrlm_RunPercentage	0.3713299527641711	0.12764452015357688	330	0.2968906905550138	0.11620505957239535	380
wavelet-LHH_glcm_ClusterProminence	0.5090752554911436	0.13918679207616644	564	0.43965863381329284	0.09422509302413606	624
wavelet-HLL_gldm_DependenceNonUniformity	1.0342640323394388	0.8918321685020579	740	0.5930381363064774	0.16531223845010998	729
wavelet-HLL_glszm_SmallAreaEmphasis	0.516606506303001	0.19725132373492557	542	0.361363920053705	0.10018371400791673	504
wavelet-HHH_firstorder_Maximum	0.6406440269287665	0.3553179879056744	618	0.5330122391636484	0.17103250798138	689
wavelet-HHL_glcm_JointAverage	0.614585437892239	0.4998231695925735	551	0.4588047899816978	0.21225824563620288	602
wavelet-HHH_gldm_DependenceVariance	0.4527889786411874	0.10622145328329421	498	0.42162807962102117	0.10267863153271094	582
original_glrlm_LongRunEmphasis	0.431424325914977	0.19012986753542746	435	0.22150208238515803	0.11902939098257442	209
wavelet-LLL_glcm_Autocorrelation	0.50318708700823	0.6674790615139957	315	0.38507395232481517	0.30254066115297684	426
wavelet-HLL_glszm_ZonePercentage	0.49886264325555096	0.2869758802079561	511	0.3115402287801672	0.10667612589904299	418
wavelet-HHH_glszm_ZoneEntropy	0.4887186823923673	0.11117763945904788	527	0.48705577408010947	0.10946672175325975	669
wavelet-LLL_glcm_JointAverage	0.4447278235930277	0.3716594443769588	331	0.3569431259521351	0.19304382303020617	432
wavelet-LHL_glrlm_GrayLevelVariance	0.8040120008921264	1.9911940930363383	432	0.3098440921554889	0.4284799403276893	221
original_gldm_LargeDependenceEmphasis	0.44391210704866096	0.22925662389060691	446	0.22920494171236994	0.11530316241036194	234
wavelet-LHL_glcm_SumEntropy	0.47714465485108337	0.3117746959398314	417	0.21622334521594005	0.11388737469250142	192
wavelet-HHL_gldm_DependenceEntropy	0.6961586410983317	0.2714610488300607	677	0.4781740511953652	0.10466895334980066	666
wavelet-HHL_glrlm_ShortRunEmphasis	0.4623340639187363	0.27429007223457735	467	0.2730765587552429	0.1091209609696244	341
wavelet-LHL_glcm_MaximumProbability	0.419721419454087	0.14289525786767776	456	0.28479453357559625	0.14816858408354816	341
wavelet-HLL_ngtdm_Busyness	0.3155563595355683	0.14084398789194122	243	0.28867002887158427	0.13674390697083016	329
wavelet-LHH_ngtdm_Contrast	0.5237022236548388	0.16584892641108603	564	0.3896751069551991	0.1109356520561969	550
wavelet-HLL_gldm_SmallDependenceEmphasis	0.5520438537060257	0.3540114280471128	543	0.34646475236256924	0.10631266301296069	474
wavelet-HHL_firstorder_Minimum	0.6123195501522114	0.5057940842600837	557	0.45666727386719363	0.21077786613424876	600
wavelet-LLL_gldm_DependenceNonUniformityNormalized	0.46774075067974474	0.21776596440760668	440	0.36291956719141777	0.10823617792954814	485
wavelet-HHL_glrlm_RunPercentage	0.4751160692819862	0.37903120091822423	485	0.27123263716202256	0.10983743250953605	342
